age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
54,blue-collar,0,0,0,-182,0,0,0,9,5,98,1,-1,0,3,0
53,admin.,1,1,0,225,1,0,0,20,0,304,1,340,1,0,0
29,management,2,2,0,0,0,0,2,16,8,16,25,-1,0,3,0
27,services,2,1,0,54,1,0,2,28,8,543,2,-1,0,3,1
35,blue-collar,1,0,0,46,0,0,0,8,5,338,3,-1,0,3,0
40,self-employed,1,1,0,2,0,0,0,22,1,197,5,-1,0,3,0
34,blue-collar,1,1,0,103,1,1,2,8,8,956,2,-1,0,3,0
38,admin.,2,1,0,883,1,0,0,12,8,95,1,327,9,1,0
32,services,1,1,0,55,1,0,2,15,8,546,9,-1,0,3,0
25,blue-collar,2,1,0,913,1,0,0,7,5,113,4,-1,0,3,0
38,blue-collar,0,1,0,595,1,0,0,7,8,245,3,-1,0,3,0
26,technician,2,1,0,7,1,0,0,22,5,188,2,-1,0,3,0
30,management,1,2,0,102,1,0,0,5,0,470,7,426,3,1,1
36,services,1,1,0,338,0,0,2,14,8,90,1,-1,0,3,0
33,admin.,2,2,0,490,1,0,0,7,8,31,1,363,2,0,0
24,services,1,2,0,0,1,0,2,27,8,299,1,-1,0,3,0
29,unemployed,1,1,0,596,0,0,0,30,4,510,2,-1,0,3,0
27,admin.,1,1,0,132,0,0,0,13,10,123,2,-1,0,3,0
34,management,1,1,0,0,0,0,0,2,3,270,1,-1,0,3,0
39,blue-collar,1,0,0,385,1,0,2,16,8,225,4,-1,0,3,0
38,management,1,2,0,223,0,0,0,28,4,63,1,-1,0,3,0
37,management,1,2,0,0,1,0,2,3,6,247,13,-1,0,3,0
26,services,2,1,0,512,1,1,0,30,4,206,5,239,3,0,0
35,management,2,2,0,71,1,0,2,21,8,836,12,-1,0,3,0
30,management,2,2,0,940,0,0,0,8,1,131,2,-1,0,3,0
25,technician,2,1,0,-80,1,1,2,3,6,89,1,-1,0,3,0
34,technician,1,1,0,0,1,0,0,29,1,116,4,-1,0,3,0
39,admin.,1,1,0,179,0,0,2,6,11,36,1,-1,0,3,0
34,management,2,1,0,0,0,0,0,22,1,132,4,-1,0,3,0
33,services,1,1,0,804,1,1,2,8,8,266,1,-1,0,3,0
30,student,2,1,0,4,0,0,0,4,3,443,2,-1,0,3,0
51,blue-collar,1,0,0,0,1,0,0,10,5,324,1,-1,0,3,0
36,services,2,1,0,417,1,0,0,6,3,15,10,207,3,0,0
37,services,0,1,0,532,1,0,2,11,6,199,1,-1,0,3,0
58,management,1,1,0,407,1,0,0,29,5,145,2,-1,0,3,0
56,management,0,2,0,659,0,1,0,2,6,56,1,-1,0,3,0
34,blue-collar,1,1,0,393,1,0,0,5,8,11,9,-1,0,3,0
33,admin.,0,1,0,661,1,0,0,18,9,411,1,173,2,1,0
26,services,2,1,0,0,0,0,0,29,5,165,23,-1,0,3,0
40,management,2,3,0,838,1,0,2,12,8,619,3,-1,0,3,0
35,services,1,1,0,195,1,0,0,17,0,203,1,-1,0,3,0
45,entrepreneur,1,1,0,68,1,0,2,7,8,254,1,-1,0,3,0
37,technician,2,1,0,-242,1,0,0,13,1,1149,6,-1,0,3,1
35,management,0,2,0,321,1,0,2,9,8,189,1,-1,0,3,0
28,blue-collar,1,1,0,8,1,0,0,15,8,196,1,-1,0,3,0
32,blue-collar,0,1,0,739,1,0,2,9,8,171,1,-1,0,3,0
26,unemployed,2,1,0,622,0,0,0,28,4,1451,2,-1,0,3,1
35,services,1,1,0,152,1,0,2,2,6,563,1,-1,0,3,1
35,technician,2,1,0,2,0,0,0,11,1,239,4,-1,0,3,0
26,management,2,2,0,122,0,1,0,8,5,160,1,-1,0,3,0
30,student,2,1,0,0,1,0,0,19,9,661,1,-1,0,3,0
32,management,1,2,0,62,1,0,0,14,8,166,1,-1,0,3,0
57,blue-collar,1,0,0,23,1,0,1,31,5,25,8,-1,0,3,0
35,admin.,1,1,0,0,1,0,0,7,8,121,2,-1,0,3,0
24,retired,2,1,0,366,0,1,2,16,8,234,2,-1,0,3,0
54,management,0,2,0,0,0,1,0,10,5,88,1,-1,0,3,0
35,services,2,1,0,35,1,0,0,14,8,152,1,-1,0,3,0
30,management,1,2,0,877,0,0,0,13,1,202,1,83,5,0,0
43,blue-collar,2,0,0,30,1,0,2,30,8,379,17,-1,0,3,0
60,retired,1,1,0,89,0,0,0,30,0,156,2,-1,0,3,0
43,self-employed,1,1,0,104,0,0,2,17,6,332,1,-1,0,3,0
56,management,1,0,0,772,1,0,1,20,9,291,1,-1,0,3,0
52,entrepreneur,1,0,0,592,0,0,0,21,5,122,2,-1,0,3,0
40,technician,1,1,0,0,1,1,0,26,5,105,2,172,1,0,0
40,services,1,0,0,33,0,0,2,26,8,70,3,-1,0,3,0
46,blue-collar,1,1,0,0,1,0,0,8,8,264,2,-1,0,3,0
31,housemaid,2,2,0,287,1,0,0,19,9,182,1,-1,0,3,0
41,technician,0,1,0,0,1,0,0,17,9,386,2,-1,0,3,0
58,housemaid,1,0,0,419,0,1,2,5,6,295,3,-1,0,3,0
36,services,1,1,0,257,1,0,0,12,8,86,2,-1,0,3,0
52,technician,1,1,0,118,0,0,0,28,1,16,20,-1,0,3,0
42,management,1,2,0,251,0,0,0,20,1,413,2,-1,0,3,0
62,management,1,2,0,0,0,0,0,13,10,78,3,-1,0,3,0
31,technician,2,2,0,23,0,0,0,25,1,121,3,-1,0,3,0
41,blue-collar,2,1,1,-386,0,1,0,20,9,477,1,-1,0,3,1
37,entrepreneur,2,1,0,654,0,0,2,19,8,594,2,-1,0,3,0
46,blue-collar,1,1,0,519,1,0,0,25,1,217,6,-1,0,3,0
28,services,2,1,0,229,1,0,2,9,8,322,1,-1,0,3,0
26,student,2,1,0,203,0,0,0,16,9,104,1,196,1,0,0
33,technician,0,2,0,39,0,0,0,19,1,123,5,-1,0,3,0
73,retired,1,0,0,796,0,0,0,23,10,427,1,182,2,0,1
35,admin.,2,1,0,57,0,1,0,8,5,632,2,-1,0,3,0
51,technician,1,1,0,117,0,0,0,24,1,467,2,88,4,1,1
37,admin.,2,1,0,0,1,0,0,16,0,640,2,-1,0,3,0
39,management,1,2,0,691,1,1,0,16,0,517,1,255,1,0,0
28,blue-collar,1,1,0,64,1,0,2,13,8,160,3,-1,0,3,0
49,technician,0,2,0,0,1,0,0,12,6,177,3,-1,0,3,0
36,admin.,1,1,0,957,1,0,2,21,8,206,1,-1,0,3,0
45,technician,1,1,0,118,1,0,2,7,8,208,2,-1,0,3,0
29,technician,2,2,0,218,1,0,0,12,0,169,1,-1,0,3,0
35,management,1,1,0,724,1,0,0,14,5,287,2,415,1,0,1
35,housemaid,1,2,0,20,1,1,0,17,5,505,3,-1,0,3,0
30,blue-collar,1,1,0,-28,1,0,0,18,8,284,2,371,1,0,0
46,blue-collar,1,0,0,665,0,0,0,30,4,89,4,235,2,0,0
25,student,2,2,0,5,0,0,0,29,11,138,1,-1,0,3,0
36,management,1,2,0,925,0,0,0,14,2,321,3,189,4,2,1
42,management,0,2,0,401,1,0,0,24,5,217,9,-1,0,3,0
29,management,1,2,0,581,1,1,0,14,5,192,2,-1,0,3,0
50,unemployed,0,1,0,32,0,0,0,4,1,282,2,-1,0,3,0
47,admin.,1,1,0,310,1,1,1,14,1,128,6,-1,0,3,0
46,housemaid,1,0,0,0,0,0,1,2,3,161,1,-1,0,3,0
26,blue-collar,2,0,0,155,1,0,0,29,4,291,1,244,4,0,0
32,services,2,1,0,-402,1,0,0,17,0,135,1,-1,0,3,0
54,admin.,1,1,0,865,1,0,0,17,9,71,1,-1,0,3,0
59,admin.,0,1,0,975,1,0,2,15,8,263,4,-1,0,3,0
53,unknown,1,0,0,732,0,0,0,27,10,759,2,-1,0,3,1
50,admin.,0,1,0,769,0,0,0,28,5,72,2,363,4,0,0
34,technician,1,1,0,-136,1,1,0,12,1,131,2,-1,0,3,0
30,management,1,2,0,931,0,0,0,17,5,1183,1,-1,0,3,0
62,housemaid,1,1,0,565,0,0,0,4,11,123,3,-1,0,3,0
40,blue-collar,1,1,0,271,1,0,2,29,8,483,2,-1,0,3,0
34,management,1,2,0,-73,1,0,0,11,5,90,1,-1,0,3,0
50,unknown,1,3,0,558,0,0,0,9,5,464,1,683,6,0,1
31,unknown,0,2,0,137,0,0,0,22,1,385,9,-1,0,3,0
35,technician,1,1,0,700,1,0,2,23,8,240,2,-1,0,3,0
34,admin.,1,1,0,96,0,0,0,29,1,109,2,-1,0,3,0
50,management,2,2,0,567,1,0,2,16,8,274,8,-1,0,3,0
31,technician,2,1,0,40,0,0,0,7,1,123,2,-1,0,3,0
47,admin.,0,1,0,136,0,1,0,23,5,70,1,-1,0,3,0
38,self-employed,2,2,0,917,1,0,2,23,8,260,1,-1,0,3,0
46,management,2,2,0,593,1,0,0,29,4,190,3,-1,0,3,0
42,blue-collar,1,0,0,505,1,0,2,14,8,521,2,-1,0,3,0
38,student,2,2,0,807,0,0,0,27,3,74,2,-1,0,3,0
32,admin.,1,1,0,0,0,0,0,30,4,119,3,-1,0,3,0
55,management,1,2,0,540,0,0,0,19,9,124,2,-1,0,3,0
35,blue-collar,1,1,0,280,1,1,0,31,5,65,50,-1,0,3,0
56,management,0,2,0,-59,0,1,0,28,5,127,6,-1,0,3,0
42,student,1,3,0,-7,0,0,1,31,5,41,6,-1,0,3,0
41,blue-collar,1,0,0,0,1,0,2,30,8,232,3,-1,0,3,0
53,retired,0,1,1,-200,0,1,2,6,6,161,1,-1,0,3,0
53,housemaid,1,0,0,104,0,1,2,5,6,701,1,-1,0,3,1
33,blue-collar,1,0,0,191,1,0,2,9,8,162,2,-1,0,3,0
31,technician,2,3,0,694,1,0,2,6,6,431,2,-1,0,3,0
31,admin.,1,1,0,212,1,0,0,18,5,191,3,-1,0,3,0
48,blue-collar,1,3,0,131,1,0,2,6,8,189,1,-1,0,3,0
30,technician,2,1,0,175,0,0,0,25,1,167,4,-1,0,3,0
43,technician,2,2,1,0,0,0,0,29,1,73,4,-1,0,3,0
44,management,0,2,0,476,1,1,2,26,8,127,2,-1,0,3,0
55,blue-collar,1,3,0,23,0,0,0,30,4,143,1,2,3,1,0
39,management,2,2,0,0,1,0,0,16,0,81,2,-1,0,3,0
36,services,2,1,0,398,1,1,2,17,6,77,2,-1,0,3,0
33,blue-collar,1,1,0,745,1,0,2,23,8,115,4,-1,0,3,0
33,management,2,2,0,0,0,0,0,19,1,53,4,-1,0,3,0
67,retired,1,3,0,696,0,0,1,4,8,77,2,-1,0,3,0
31,housemaid,1,0,0,25,0,0,0,21,1,169,5,-1,0,3,0
56,entrepreneur,0,0,0,29,0,0,0,29,4,52,2,227,1,0,0
44,technician,0,1,0,14,0,0,0,13,9,167,1,92,1,2,1
47,self-employed,1,3,0,14,1,0,0,15,8,142,1,-1,0,3,0
30,admin.,2,1,0,105,1,0,0,21,9,75,1,-1,0,3,0
37,management,1,2,0,767,0,1,0,2,3,204,1,-1,0,3,0
56,admin.,0,0,0,0,0,1,0,10,5,542,1,-1,0,3,0
43,management,2,1,0,-228,1,1,2,16,8,122,2,-1,0,3,0
42,services,1,1,0,508,1,0,2,30,8,70,1,-1,0,3,0
60,management,1,1,0,725,1,0,0,8,5,266,1,-1,0,3,0
34,blue-collar,1,3,0,41,1,0,0,6,8,34,9,-1,0,3,0
34,management,2,2,0,184,0,0,0,22,5,203,4,-1,0,3,0
41,management,1,2,0,251,0,1,2,6,6,85,3,-1,0,3,0
38,management,0,1,0,-17,0,0,0,21,9,11,4,-1,0,3,0
23,services,1,1,0,-19,1,0,2,20,6,13,10,-1,0,3,0
36,blue-collar,1,1,0,777,1,0,0,6,8,185,3,-1,0,3,0
49,unemployed,1,2,0,377,0,0,0,22,8,158,1,59,2,0,0
34,admin.,0,1,0,479,1,0,0,12,8,515,1,350,5,0,1
40,technician,0,1,0,-375,1,0,0,13,8,60,5,-1,0,3,0
72,retired,1,0,0,796,0,0,0,24,0,173,2,-1,0,3,0
43,technician,1,1,0,17,1,0,2,16,8,353,4,-1,0,3,0
35,admin.,1,1,0,0,1,0,0,20,0,18,5,-1,0,3,0
55,admin.,1,1,0,865,1,0,0,17,0,85,1,151,1,0,0
23,blue-collar,2,3,0,817,1,0,0,18,8,123,1,-1,0,3,0
40,blue-collar,1,1,0,0,1,1,2,29,8,245,3,-1,0,3,0
57,technician,1,1,0,0,0,0,2,13,8,44,1,-1,0,3,0
25,admin.,1,1,0,242,1,0,0,30,5,62,12,-1,0,3,0
38,blue-collar,1,1,0,171,1,1,2,20,8,172,1,-1,0,3,0
27,services,2,1,0,259,1,0,2,23,8,78,10,-1,0,3,0
45,blue-collar,1,1,0,827,1,0,2,15,8,319,5,-1,0,3,0
31,services,2,1,0,469,0,1,0,2,3,111,1,-1,0,3,0
42,technician,1,1,0,0,0,0,0,29,1,82,12,-1,0,3,0
46,management,1,2,0,477,1,0,2,20,8,128,6,-1,0,3,0
36,services,1,1,0,42,1,0,2,8,8,102,4,-1,0,3,0
30,management,2,2,0,775,1,0,2,16,6,124,2,-1,0,3,0
32,blue-collar,1,1,0,9,1,0,0,17,0,334,2,-1,0,3,0
35,blue-collar,2,1,0,376,1,1,2,6,8,207,3,-1,0,3,0
38,management,1,2,0,389,1,0,2,6,8,262,1,-1,0,3,0
46,management,0,2,0,134,0,0,0,19,1,134,2,-1,0,3,0
59,services,1,1,0,0,1,0,0,12,8,214,3,-1,0,3,0
33,technician,0,1,0,0,1,0,0,7,8,177,2,-1,0,3,0
46,management,2,1,0,295,1,0,2,23,8,141,6,-1,0,3,0
48,admin.,1,1,0,292,1,1,0,29,5,164,6,-1,0,3,0
31,services,2,1,0,85,0,0,0,16,5,151,1,-1,0,3,0
32,technician,1,1,0,4,0,0,0,4,3,145,2,260,4,0,0
36,blue-collar,2,0,0,367,0,0,0,2,3,217,1,221,1,0,0
45,management,0,2,0,959,0,0,2,18,6,74,1,-1,0,3,0
34,management,1,2,0,0,0,0,0,20,1,263,2,-1,0,3,0
26,management,2,2,0,-8,0,0,0,13,1,402,2,-1,0,3,0
57,management,1,3,0,0,0,0,0,30,11,585,1,-1,0,3,0
48,management,1,0,0,247,1,1,2,14,8,145,1,-1,0,3,0
32,blue-collar,1,0,0,642,0,1,0,8,5,524,1,-1,0,3,0
58,retired,1,1,0,11,0,0,0,11,1,270,1,-1,0,3,0
57,management,1,0,0,-226,1,0,2,4,6,272,1,-1,0,3,0
33,blue-collar,2,1,0,-320,0,0,0,18,8,268,2,-1,0,3,0
36,admin.,1,1,0,725,1,0,0,27,3,123,3,99,8,0,0
32,technician,2,2,0,705,1,0,0,20,0,20,4,-1,0,3,0
45,blue-collar,1,1,0,776,1,0,0,6,3,232,4,253,1,0,0
35,unemployed,1,2,0,816,1,0,0,19,9,547,7,-1,0,3,0
41,services,1,1,0,171,0,0,0,21,5,71,9,-1,0,3,0
54,services,1,1,0,812,0,0,0,31,5,113,6,-1,0,3,0
49,services,1,1,0,823,0,0,0,8,1,780,4,-1,0,3,1
24,blue-collar,2,3,0,431,1,0,2,3,6,108,12,-1,0,3,0
32,self-employed,1,0,0,286,1,0,0,6,1,175,1,-1,0,3,0
33,technician,1,1,0,181,1,1,1,28,5,265,2,-1,0,3,0
31,blue-collar,0,1,0,-452,1,0,2,26,8,182,5,-1,0,3,0
58,retired,1,0,0,0,0,0,0,4,1,506,1,-1,0,3,0
37,admin.,2,1,0,-296,1,0,0,20,0,81,1,-1,0,3,0
39,housemaid,2,0,0,109,1,0,2,6,8,699,3,-1,0,3,0
30,technician,1,1,0,616,1,0,0,6,8,19,1,-1,0,3,0
44,self-employed,1,1,0,313,0,0,0,6,1,211,4,-1,0,3,0
38,blue-collar,1,0,0,290,1,0,0,16,0,283,1,-1,0,3,0
73,retired,1,1,0,19,0,0,0,5,9,509,2,-1,0,3,0
46,blue-collar,1,0,0,143,1,0,2,7,8,279,1,-1,0,3,0
56,retired,0,1,0,212,0,1,1,17,5,27,1,-1,0,3,0
36,management,1,2,0,9,0,0,0,11,1,386,4,-1,0,3,1
52,management,1,2,0,575,0,0,2,3,6,315,1,-1,0,3,0
51,blue-collar,1,1,0,397,1,0,0,20,1,293,2,-1,0,3,0
33,blue-collar,1,1,0,640,1,0,0,3,3,439,3,-1,0,3,0
54,services,1,1,0,158,1,0,2,19,8,198,1,-1,0,3,0
45,blue-collar,2,1,0,0,1,0,0,26,0,1472,1,192,4,0,1
37,technician,1,1,0,712,1,0,0,18,9,291,2,-1,0,3,0
28,services,2,1,0,-427,1,1,2,21,8,965,2,-1,0,3,0
59,admin.,1,1,0,92,1,0,0,12,8,139,2,350,1,0,0
32,unemployed,1,1,0,10,1,0,2,6,8,501,4,-1,0,3,0
49,admin.,2,1,0,981,1,0,1,21,9,10,3,-1,0,3,0
56,entrepreneur,1,3,0,575,0,0,2,20,6,18,2,-1,0,3,0
48,admin.,0,3,0,-70,0,0,0,14,8,243,1,-1,0,3,0
31,management,2,2,0,574,1,0,0,16,5,410,2,-1,0,3,0
28,blue-collar,2,1,0,43,0,0,2,19,8,190,1,-1,0,3,0
36,management,1,2,0,428,0,0,2,28,8,121,1,-1,0,3,0
58,housemaid,1,0,0,0,1,0,1,9,5,148,1,-1,0,3,0
46,admin.,1,1,0,0,1,1,0,20,0,239,2,259,2,0,0
32,management,2,2,0,474,1,0,0,7,1,90,3,-1,0,3,0
35,self-employed,1,2,0,560,1,0,0,2,0,58,1,136,1,0,0
31,management,1,2,0,325,1,0,0,18,5,1139,2,-1,0,3,1
29,management,2,2,0,437,0,0,0,5,1,504,1,92,1,2,1
48,blue-collar,1,0,0,574,0,0,0,5,1,348,1,-1,0,3,0
60,retired,1,0,0,0,0,0,1,30,5,130,3,-1,0,3,0
74,retired,1,1,0,935,0,0,0,26,4,100,1,104,1,1,0
30,services,1,1,0,699,1,0,2,29,8,544,1,-1,0,3,0
52,admin.,2,0,0,0,0,0,2,19,8,182,11,-1,0,3,0
24,blue-collar,1,1,0,-220,1,0,0,2,0,90,1,-1,0,3,0
33,housemaid,1,0,0,212,1,0,0,11,5,260,2,-1,0,3,0
34,blue-collar,1,1,0,67,1,1,2,8,8,672,3,-1,0,3,0
45,admin.,0,1,0,0,0,0,0,29,10,264,1,-1,0,3,1
31,blue-collar,1,1,0,0,0,1,1,15,5,275,2,-1,0,3,0
45,blue-collar,1,0,0,0,0,0,0,26,1,454,2,-1,0,3,0
40,admin.,1,1,0,0,1,1,0,17,9,57,1,-1,0,3,0
39,management,1,2,0,399,0,0,0,9,0,504,1,-1,0,3,0
46,technician,1,2,0,405,0,0,0,11,1,138,3,-1,0,3,0
34,management,1,2,0,697,0,0,0,5,1,166,1,-1,0,3,0
37,blue-collar,1,0,0,403,1,0,0,8,8,318,2,338,1,2,0
64,retired,0,2,0,890,0,0,0,3,5,531,3,-1,0,3,0
45,technician,0,1,0,809,1,0,0,13,8,155,2,363,4,0,0
57,housemaid,1,1,0,158,1,0,1,10,5,73,1,-1,0,3,0
21,student,2,3,0,137,1,0,2,12,8,198,3,-1,0,3,0
41,blue-collar,2,1,0,75,1,0,2,1,5,479,9,-1,0,3,1
58,management,1,2,0,541,1,0,0,8,8,98,1,-1,0,3,0
33,management,1,2,0,287,1,0,0,15,8,199,2,274,3,1,0
32,management,1,2,0,273,1,1,0,18,5,97,3,-1,0,3,0
44,services,0,1,0,0,1,0,2,4,6,389,5,-1,0,3,0
47,unknown,1,3,0,677,0,0,0,7,1,384,1,99,4,2,0
41,self-employed,1,0,0,340,0,0,2,6,6,37,3,-1,0,3,0
54,technician,1,2,0,98,0,0,0,8,1,420,4,-1,0,3,0
47,technician,0,2,0,477,1,0,1,7,8,973,1,366,1,0,0
59,housemaid,1,2,0,0,0,1,0,29,5,376,2,-1,0,3,0
48,services,1,1,1,-20,0,0,0,20,1,142,2,-1,0,3,0
32,technician,2,1,0,230,1,0,0,18,8,442,1,266,8,0,1
31,blue-collar,2,0,0,-280,0,0,2,21,8,281,3,-1,0,3,0
53,blue-collar,1,1,0,25,0,0,0,22,1,528,2,-1,0,3,1
32,technician,1,1,0,687,0,0,0,20,1,161,4,-1,0,3,0
27,blue-collar,2,0,0,-179,1,0,0,15,8,54,2,-1,0,3,0
60,admin.,1,1,0,-396,1,0,0,11,8,443,1,350,1,0,0
52,self-employed,1,1,0,9,0,1,2,6,6,44,1,-1,0,3,0
45,technician,1,0,0,-322,0,0,2,9,6,225,2,-1,0,3,0
47,entrepreneur,1,2,0,459,1,0,0,29,5,189,4,-1,0,3,0
26,unemployed,2,1,0,461,0,0,0,28,4,214,1,-1,0,3,0
37,technician,2,1,0,61,1,0,2,19,8,182,8,-1,0,3,0
57,unemployed,1,0,0,0,0,0,2,9,6,540,1,-1,0,3,0
27,technician,1,1,0,7,1,0,2,15,8,98,2,-1,0,3,0
39,technician,1,1,0,994,0,0,0,5,3,221,1,241,1,0,0
36,entrepreneur,1,2,0,6,0,0,1,30,10,246,1,-1,0,3,0
42,technician,2,1,0,0,0,0,0,21,1,656,2,-1,0,3,0
34,management,1,2,0,133,1,0,2,8,8,65,1,-1,0,3,0
34,blue-collar,1,1,0,247,1,1,2,26,8,193,5,-1,0,3,0
59,retired,1,3,0,0,0,0,2,8,8,425,6,-1,0,3,0
57,admin.,1,2,0,46,0,0,0,7,1,238,2,-1,0,3,0
61,management,1,1,0,985,0,0,0,18,1,998,6,-1,0,3,1
35,blue-collar,0,1,0,0,1,0,2,8,8,477,1,-1,0,3,0
42,management,1,2,0,520,0,0,0,4,9,158,1,-1,0,3,0
57,services,1,2,0,10,0,0,1,8,5,320,3,-1,0,3,0
63,retired,1,2,0,133,1,0,0,13,3,104,2,-1,0,3,0
54,services,1,1,0,88,1,0,2,13,8,190,1,-1,0,3,0
45,admin.,1,1,0,0,0,0,0,19,1,145,10,-1,0,3,0
28,management,2,2,0,-328,1,0,1,2,3,318,2,-1,0,3,0
58,unemployed,1,1,0,610,1,0,1,29,5,246,2,-1,0,3,0
48,management,2,2,0,414,0,0,0,21,5,761,2,-1,0,3,0
35,management,0,2,0,0,1,0,1,29,10,171,1,-1,0,3,1
37,self-employed,1,2,0,0,0,0,2,6,6,143,1,-1,0,3,0
37,blue-collar,1,1,0,685,1,0,2,6,6,968,1,-1,0,3,0
25,services,2,1,0,-352,0,0,0,15,5,246,1,-1,0,3,0
58,blue-collar,1,1,0,602,1,0,0,13,8,201,1,-1,0,3,0
19,student,2,1,0,302,0,0,0,16,5,205,1,-1,0,3,1
41,technician,1,1,0,64,1,1,2,8,8,210,2,-1,0,3,0
34,technician,2,2,0,632,0,0,0,22,1,215,10,-1,0,3,0
41,technician,1,1,0,902,0,0,2,16,6,35,6,-1,0,3,0
53,management,0,1,0,112,0,1,0,11,1,246,3,-1,0,3,0
35,services,1,1,0,0,0,1,1,9,5,42,1,-1,0,3,0
33,admin.,2,2,0,621,0,0,0,8,5,217,1,-1,0,3,0
37,technician,2,1,0,435,1,0,2,26,8,210,1,-1,0,3,0
32,technician,1,1,0,782,1,0,2,26,8,116,4,-1,0,3,0
32,blue-collar,1,1,0,478,1,0,2,3,6,200,1,-1,0,3,0
30,management,2,2,0,18,0,0,2,20,8,121,11,-1,0,3,0
36,blue-collar,1,1,0,141,1,0,2,23,8,106,3,-1,0,3,0
34,blue-collar,1,1,0,516,1,1,2,2,6,26,1,-1,0,3,0
37,services,1,1,0,1,0,0,2,15,8,395,2,-1,0,3,0
28,admin.,2,1,0,775,0,0,0,29,4,603,2,-1,0,3,0
35,unknown,1,0,0,634,0,0,0,7,5,185,2,-1,0,3,0
57,retired,1,0,0,75,0,0,0,28,1,118,2,-1,0,3,0
29,technician,2,1,0,103,0,0,2,19,8,314,1,-1,0,3,0
44,blue-collar,1,0,0,134,1,0,0,7,8,378,1,-1,0,3,0
41,admin.,2,1,0,748,0,0,1,21,9,94,7,130,3,1,0
43,technician,1,2,0,192,0,0,0,5,1,203,2,-1,0,3,0
37,technician,2,1,0,267,0,0,0,13,8,121,1,-1,0,3,0
34,technician,2,2,0,586,1,0,2,16,8,489,2,-1,0,3,0
30,blue-collar,2,1,0,648,1,1,2,8,8,287,1,-1,0,3,0
57,entrepreneur,0,1,1,25,1,0,0,11,8,652,1,370,4,1,0
26,admin.,2,1,0,96,1,0,0,13,8,612,2,348,3,1,0
46,technician,0,1,0,-90,0,1,1,17,10,270,1,-1,0,3,1
38,entrepreneur,1,2,0,170,1,0,0,18,8,442,1,-1,0,3,1
57,blue-collar,1,0,0,179,0,0,2,9,6,230,3,-1,0,3,0
39,management,1,2,0,763,1,0,0,11,8,877,7,300,2,1,1
49,services,1,1,0,320,0,0,1,9,3,1971,4,-1,0,3,1
27,blue-collar,1,1,0,818,1,0,2,3,6,188,5,-1,0,3,0
38,retired,2,3,0,62,0,0,2,19,6,212,1,-1,0,3,0
59,housemaid,1,0,0,235,0,0,0,13,1,119,2,-1,0,3,0
37,management,1,2,0,489,1,0,0,7,1,205,5,-1,0,3,0
43,blue-collar,1,1,0,699,1,1,0,20,9,1258,2,122,2,1,1
33,technician,1,1,0,58,1,0,1,29,1,57,2,-1,0,3,0
55,services,1,1,0,557,0,0,2,19,6,58,1,-1,0,3,0
32,technician,2,2,0,741,1,0,0,11,1,238,1,-1,0,3,0
46,admin.,1,1,0,120,1,0,2,14,8,20,11,-1,0,3,0
47,blue-collar,1,0,0,881,1,0,0,14,8,143,1,370,2,0,0
80,retired,1,1,0,462,0,0,0,7,2,127,2,-1,0,3,0
40,self-employed,1,1,0,167,1,1,0,8,8,380,4,295,1,0,0
39,management,1,2,0,562,0,0,0,13,11,303,2,-1,0,3,0
31,technician,2,1,0,35,0,1,0,16,5,229,1,-1,0,3,0
36,management,2,2,0,0,0,0,0,11,1,108,2,-1,0,3,0
25,services,2,1,0,368,0,0,1,25,5,168,1,-1,0,3,0
36,management,1,2,0,0,1,1,2,3,6,599,3,-1,0,3,0
44,technician,2,2,0,900,1,0,0,29,4,322,2,-1,0,3,0
31,management,2,2,0,385,1,0,2,21,8,304,1,-1,0,3,0
36,admin.,1,1,0,0,1,1,0,9,3,101,2,-1,0,3,0
27,unemployed,2,2,0,1,0,0,0,3,3,65,2,-1,0,3,0
40,services,1,1,0,771,1,0,0,15,8,173,4,-1,0,3,0
49,services,1,1,0,280,1,0,1,14,5,162,3,-1,0,3,0
59,retired,1,0,0,46,0,0,0,14,1,78,2,-1,0,3,0
42,retired,2,2,0,308,0,0,0,30,4,114,2,-1,0,3,0
35,management,0,2,0,160,1,0,2,4,6,141,6,-1,0,3,0
29,blue-collar,2,1,0,555,1,0,0,15,8,133,4,-1,0,3,0
29,technician,2,1,0,778,1,0,2,6,6,1994,2,-1,0,3,0
37,blue-collar,2,1,0,48,0,0,0,6,8,140,2,-1,0,3,0
49,admin.,1,0,0,169,1,0,0,15,8,82,3,-1,0,3,0
51,services,0,1,0,12,1,0,0,17,9,150,1,-1,0,3,0
61,housemaid,1,0,0,848,0,0,0,27,0,605,1,187,1,1,0
43,management,1,1,0,481,1,0,1,18,9,164,1,110,2,1,0
24,blue-collar,1,1,0,-254,1,1,2,27,8,290,2,-1,0,3,0
23,admin.,2,1,0,5,0,0,2,12,8,413,1,-1,0,3,0
26,services,2,1,0,50,1,0,0,12,1,153,1,-1,0,3,0
43,blue-collar,0,0,0,92,1,0,2,15,8,237,2,-1,0,3,0
35,technician,2,2,0,470,1,0,0,25,5,743,13,-1,0,3,1
38,technician,1,1,0,0,0,0,0,28,1,82,4,-1,0,3,0
56,unemployed,0,0,0,109,0,0,0,15,5,924,4,-1,0,3,0
31,services,1,1,0,440,1,0,2,17,6,117,3,-1,0,3,0
32,management,2,2,0,0,0,0,0,5,3,550,4,-1,0,3,1
